ANO,CODMUNRES,SUICIDES
2016,411980,2
2016,411990,18
2016,411995,2
2016,412030,1
2016,412035,1
2016,412060,3
2016,412070,2
2016,412085,1
2016,412090,1
2016,412100,1
2016,412150,2
2016,412160,3
2016,412170,2
2016,412180,1
2016,412190,3
2016,412200,1
2016,412220,1
2016,412230,2
2016,412240,4
2016,412260,2
2016,412265,1
2016,412270,2
2016,412280,1
2016,412300,2
2016,412330,2
2016,412350,2
2016,412380,1
2016,412385,1
2016,412405,1
2016,412410,5
2016,412440,4
2016,412450,1
2016,412460,1
2016,412480,2
2016,412510,1
2016,412550,14
2016,412560,4
2016,412570,4
2016,412575,2
2016,412580,2
2016,412610,1
2016,412620,1
2016,412625,8
2016,412650,1
2016,412660,2
2016,412667,2
2016,412670,1
2016,412710,4
2016,412740,2
2016,412750,3
2016,412760,1
2016,412770,12
2016,412780,1
2016,412785,1
2016,412788,1
2016,412790,2
2016,412796,2
2016,412800,1
2016,412810,7
2016,412820,9
2016,412840,2
2016,412850,5
2016,412860,1
2016,412865,1
2016,420010,2
2016,420020,1
2016,420030,1
2016,420040,1
2016,420070,1
2016,420080,2
2016,420090,1
2016,420100,1
2016,420110,1
2016,420125,1
2016,420127,2
2016,420130,3
2016,420140,9
2016,420195,2
2016,420200,11
2016,420207,1
2016,420208,1
2016,420210,5
2016,420213,3
2016,420220,3
2016,420230,4
2016,420240,35
2016,420243,1
2016,420245,2
2016,420257,1
2016,420280,5
2016,420287,1
2016,420290,16
2016,420300,4
2016,420310,1
2016,420315,1
2016,420320,4
2016,420340,1
2016,420350,1
2016,420360,3
2016,420370,1
2016,420380,4
2016,420390,2
2016,420395,2
2016,420415,2
2016,420420,24
2016,420425,3
2016,420430,12
2016,420450,5
2016,420455,7
2016,420460,19
2016,420470,5
2016,420480,5
2016,420490,1
2016,420500,1
2016,420510,1
2016,420517,1
2016,420520,1
2016,420540,38
2016,420543,1
2016,420545,3
2016,420550,7
2016,420560,1
2016,420580,5
2016,420590,4
2016,420610,2
2016,420630,5
2016,420640,1
2016,420650,1
2016,420660,1
2016,420670,2
2016,420680,1
2016,420690,3
2016,420700,6
2016,420730,3
2016,420740,1
2016,420750,10
2016,420760,1
2016,420765,1
2016,420780,1
2016,420790,1
2016,420800,1
2016,420820,8
2016,420830,6
2016,420840,4
2016,420845,1
2016,420850,1
2016,420860,1
2016,420870,1
2016,420880,1
2016,420890,10
2016,420895,1
2016,420900,5
2016,420910,50
2016,420915,1
2016,420930,16
2016,420940,2
2016,420945,1
2016,420950,1
2016,420960,1
2016,420985,1
2016,420990,8
2016,421000,3
2016,421003,1
2016,421010,7
2016,421030,1
2016,421050,1
2016,421070,1
2016,421085,1
2016,421105,1
2016,421120,2
2016,421130,4
2016,421145,3
2016,421150,2
2016,421160,2
2016,421170,4
2016,421175,2
2016,421189,1
2016,421190,12
2016,421200,1
2016,421210,5
2016,421220,2
2016,421225,2
2016,421227,1
2016,421250,3
2016,421270,1
2016,421280,1
2016,421290,1
2016,421310,1
2016,421320,5
2016,421350,3
2016,421360,3
2016,421370,6
2016,421380,2
2016,421400,3
2016,421410,2
2016,421420,1
2016,421440,1
2016,421450,2
2016,421480,11
2016,421500,4
2016,421507,2
2016,421520,2
2016,421530,2
2016,421545,1
2016,421550,1
2016,421555,1
2016,421560,1
2016,421567,1
2016,421570,2
2016,421575,1
2016,421580,4
2016,421590,1
2016,421600,3
2016,421620,5
2016,421625,2
2016,421630,1
2016,421640,2
2016,421650,6
2016,421660,17
2016,421670,2
2016,421680,2
2016,421690,4
2016,421700,1
2016,421720,2
2016,421740,1
2016,421750,3
2016,421760,1
2016,421770,1
2016,421795,2
2016,421800,4
2016,421810,1
2016,421820,5
2016,421825,1
2016,421830,3
2016,421850,1
2016,421860,2
2016,421870,6
2016,421875,1
2016,421880,1
2016,421890,2
2016,421900,1
2016,421930,6
2016,421935,1
2016,421950,1
2016,421970,3
2016,421985,1
2016,422000,3
2016,430003,1
2016,430005,1
2016,430010,1
2016,430040,9
2016,430047,1
2016,430060,17
2016,430063,4
2016,430064,1
2016,430070,1
2016,430080,1
2016,430087,1
2016,430100,1
2016,430105,1
2016,430107,2
2016,430110,1
2016,430120,3
2016,430130,3
2016,430140,2
2016,430160,7
2016,430170,1
2016,430185,1
2016,430190,1
2016,430195,1
2016,430200,3
2016,430205,1
2016,430210,9
2016,430220,1
2016,430237,2
2016,430240,1
2016,430260,2
2016,430270,1
2016,430280,11
2016,430290,2
2016,430300,9
2016,430310,9
2016,430330,1
2016,430350,9
2016,430370,3
2016,430380,1
2016,430390,8
2016,430400,2
2016,430410,1
2016,430420,5
2016,430430,3
2016,430435,1
2016,430440,7
2016,430450,8
2016,430460,18
2016,430463,8
2016,430466,3
2016,430467,1
2016,430468,1
2016,430470,8
2016,430471,1
2016,430480,3
2016,430490,2
2016,430500,2
2016,430510,35
2016,430513,2
2016,430515,2
2016,430517,2
2016,430520,2
2016,430530,3
2016,430535,3
2016,430540,1
2016,430543,2
2016,430545,1
2016,430550,4
2016,430558,2
2016,430560,1
2016,430570,1
2016,430580,2
2016,430585,2
2016,430595,1
2016,430600,2
2016,430605,1
2016,430610,7
2016,430620,1
2016,430630,2
2016,430632,1
2016,430640,7
2016,430642,1
2016,430650,2
2016,430660,5
2016,430673,1
2016,430675,1
2016,430676,2
2016,430680,1
2016,430690,4
2016,430692,1
2016,430693,4
2016,430695,1
2016,430700,10
2016,430710,4
2016,430730,1
2016,430740,1
2016,430750,4
2016,430755,2
2016,430760,6
2016,430770,4
2016,430780,4
2016,430781,1
2016,430783,1
2016,430790,10
2016,430800,2
2016,430807,1
2016,430820,6
2016,430830,1
2016,430843,2
2016,430850,1
2016,430865,1
2016,430870,4
2016,430880,3
2016,430890,5
2016,430900,5
2016,430905,1
2016,430910,6
2016,430915,1
2016,430920,11
2016,430930,5
2016,430940,2
2016,430950,2
2016,430960,8
2016,430970,2
2016,430990,1
2016,430995,1
2016,431010,3
2016,431020,7
2016,431033,6
2016,431036,1
2016,431050,1
2016,431053,2
2016,431057,1
2016,431060,2
2016,431080,1
2016,431100,1
2016,431110,2
2016,431113,1
2016,431120,3
2016,431125,1
2016,431127,1
2016,431130,4
2016,431140,12
2016,431150,2
2016,431160,3
2016,431162,1
2016,431177,1
2016,431179,2
2016,431180,6
2016,431200,1
2016,431210,2
2016,431215,1
2016,431217,1
2016,431220,1
2016,431225,1
2016,431237,1
2016,431240,7
2016,431245,1
2016,431250,3
2016,431262,1
2016,431265,3
2016,431267,1
2016,431275,1
2016,431290,3
2016,431295,1
2016,431300,1
2016,431303,1
2016,431306,2
2016,431310,1
2016,431320,3
2016,431330,6
2016,431337,2
2016,431340,28
2016,431344,2
2016,431349,1
2016,431350,5
2016,431365,1
2016,431370,5
2016,431390,6
2016,431395,2
2016,431402,1
2016,431405,1
2016,431406,1
2016,431407,2
2016,431410,21
2016,431413,1
2016,431415,3
2016,431420,2
2016,431430,3
2016,431440,38
2016,431447,1
2016,431450,4
2016,431455,1
2016,431470,2
2016,431478,1
2016,431480,4
2016,431490,96
2016,431500,1
2016,431530,3
2016,431532,1
2016,431550,4
2016,431560,13
2016,431570,5
2016,431580,2
2016,431590,3
2016,431600,1
2016,431610,3
2016,431620,1
2016,431630,1
2016,431640,7
2016,431643,1
2016,431645,1
2016,431647,2
2016,431650,2
2016,431660,1
2016,431670,1
2016,431675,2
2016,431680,24
2016,431690,37
2016,431695,3
2016,431710,5
2016,431720,3
2016,431725,1
2016,431730,7
2016,431740,5
2016,431750,10
2016,431760,3
2016,431770,1
2016,431775,2
2016,431780,3
2016,431790,1
2016,431800,9
2016,431810,1
2016,431820,1
2016,431830,7
2016,431840,2
2016,431842,1
2016,431848,1
2016,431850,1
2016,431861,1
2016,431870,14
2016,431880,6
2016,431890,4
2016,431910,1
2016,431915,1
2016,431920,1
2016,431937,1
2016,431940,2
2016,431950,4
2016,431960,2
2016,431971,1
2016,431980,1
2016,431990,5
2016,432000,7
2016,432010,1
2016,432020,5
2016,432023,1
2016,432026,1
2016,432040,7
2016,432045,1
2016,432050,4
2016,432060,1
2016,432070,2
2016,432080,9
2016,432085,1
2016,432090,3
2016,432100,2
2016,432110,2
2016,432120,8
2016,432130,6
2016,432132,1
2016,432140,2
2016,432143,1
2016,432145,2
2016,432147,6
2016,432149,1
2016,432150,3
2016,432160,11
2016,432162,1
2016,432163,1
2016,432166,2
2016,432180,3
2016,432185,1
2016,432190,5
2016,432200,2
2016,432220,1
2016,432230,1
2016,432234,1
2016,432240,4
2016,432250,9
2016,432253,3
2016,432254,1
2016,432255,1
2016,432260,11
2016,432270,4
2016,432280,3
2016,432290,1
2016,432300,15
2016,432330,1
2016,432340,1
2016,432380,2
2016,500000,1
2016,500020,1
2016,500025,1
2016,500060,8
2016,500070,2
2016,500090,3
2016,500100,5
2016,500110,3
2016,500150,1
2016,500190,3
2016,500200,4
2016,500210,5
2016,500215,2
2016,500220,2
2016,500240,6
2016,500260,2
2016,500270,51
2016,500280,1
2016,500290,4
2016,500295,3
2016,500315,2
2016,500320,7
2016,500325,2
2016,500330,3
2016,500345,1
2016,500350,2
2016,500370,23
2016,500375,1
2016,500380,3
2016,500400,1
2016,500440,2
2016,500460,4
2016,500470,3
2016,500480,2
2016,500500,1
2016,500515,1
2016,500520,1
2016,500540,2
2016,500560,2
2016,500568,1
2016,500570,3
2016,500580,1
2016,500600,2
2016,500620,1
2016,500625,2
2016,500630,2
2016,500635,4
2016,500660,4
2016,500710,1
2016,500769,4
2016,500770,1
2016,500780,2
2016,500790,2
2016,500793,1
2016,500795,10
2016,500830,10
2016,500840,1
2016,510020,2
2016,510025,6
2016,510030,3
2016,510040,1
2016,510060,1
2016,510080,1
2016,510100,1
2016,510125,2
2016,510170,2
2016,510180,5
2016,510250,5
2016,510260,1
2016,510263,1
2016,510267,4
2016,510270,2
2016,510279,1
2016,510300,1
2016,510305,2
2016,510320,1
2016,510337,1
2016,510340,25
2016,510345,1
2016,510360,1
2016,510385,2
2016,510390,1
2016,510395,1
2016,510410,2
2016,510460,1
2016,510480,1
2016,510490,1
2016,510510,1
2016,510515,4
2016,510525,2
2016,510550,1
2016,510558,1
2016,510562,2
2016,510622,2
2016,510624,2
2016,510625,2
2016,510626,1
2016,510629,2
2016,510630,1
2016,510637,3
2016,510642,2
2016,510650,3
2016,510670,1
2016,510677,1
2016,510685,1
2016,510700,1
2016,510704,6
2016,510710,1
2016,510720,1
2016,510726,1
2016,510740,1
2016,510757,1
2016,510760,9
2016,510777,2
2016,510790,12
2016,510792,8
2016,510794,1
2016,510795,3
2016,510810,1
2016,510830,1
2016,510840,15
2016,510860,2
2016,510880,1
2016,520000,1
2016,520013,1
2016,520015,1
2016,520017,1
2016,520025,8
2016,520030,2
2016,520080,2
2016,520110,27
2016,520120,1
2016,520130,3
2016,520140,36
2016,520150,1
2016,520170,2
2016,520180,3
2016,520215,1
2016,520260,1
2016,520320,2
2016,520330,4
2016,520340,2
2016,520350,1
2016,520357,1
2016,520393,1
2016,520410,1
2016,520425,2
2016,520430,3
2016,520440,3
2016,520450,6
2016,520480,1
2016,520505,1
2016,520510,9
2016,520520,1
2016,520545,1
2016,520549,3
2016,520551,2
2016,520580,1
2016,520620,2
2016,520630,2
2016,520640,1
2016,520725,1
2016,520735,1
2016,520740,1
2016,520760,1
2016,520780,2
2016,520790,1
2016,520800,15
2016,520810,1
2016,520840,2
2016,520860,2
2016,520870,95
2016,520880,5
2016,520890,5
2016,520910,3
2016,520920,1
2016,520970,2
2016,520990,1
2016,521000,7
2016,521010,4
2016,521020,1
2016,521040,1
2016,521056,1
2016,521090,2
2016,521100,1
2016,521120,1
2016,521150,5
2016,521180,2
2016,521190,7
2016,521210,1
2016,521220,1
2016,521230,1
2016,521250,13
2016,521270,1
2016,521280,1
2016,521295,2
2016,521305,1
2016,521308,3
2016,521310,9
2016,521350,1
2016,521370,1
2016,521375,1
2016,521380,5
2016,521400,2
2016,521410,1
2016,521440,1
2016,521450,5
2016,521460,3
2016,521483,3
2016,521523,3
2016,521530,2
2016,521550,2
2016,521560,1
2016,521570,3
2016,521600,1
2016,521630,1
2016,521640,4
2016,521680,1
2016,521690,1
2016,521710,3
2016,521720,2
2016,521730,1
2016,521740,4
2016,521760,5
2016,521800,3
2016,521830,2
2016,521850,6
2016,521860,2
2016,521880,11
2016,521890,1
2016,521900,1
2016,521920,2
2016,521930,2
2016,521935,1
2016,521960,1
2016,521970,1
2016,521975,3
2016,521990,2
2016,522010,2
2016,522020,1
2016,522026,1
2016,522040,2
2016,522045,9
2016,522060,2
2016,522068,1
2016,522140,9
2016,522145,1
2016,522150,2
2016,522160,2
2016,522170,1
2016,522180,1
2016,522185,7
2016,530010,152
2017,110001,3
2017,110002,10
2017,110004,5
2017,110005,1
2017,110006,2
2017,110009,3
2017,110010,4
2017,110011,5
2017,110012,5
2017,110013,1
2017,110014,1
2017,110015,3
2017,110018,5
2017,110020,32
2017,110025,1
2017,110028,6
2017,110030,5
2017,110032,1
2017,110033,2
2017,110037,1
2017,110040,1
2017,110045,1
2017,110050,2
2017,110060,1
2017,110070,2
2017,110080,2
2017,110092,1
2017,110094,1
2017,110130,1
2017,110140,1
2017,110149,1
2017,110155,1
2017,110160,1
2017,110170,1
2017,120013,2
2017,120020,6
2017,120025,2
2017,120030,4
2017,120033,1
2017,120034,5
2017,120040,31
2017,120050,4
2017,120060,4
2017,120070,4
2017,120080,1
2017,130002,1
2017,130006,4
2017,130014,2
2017,130020,4
2017,130040,2
2017,130050,1
2017,130060,10
2017,130068,1
2017,130070,2
2017,130100,2
2017,130120,2
2017,130140,7
2017,130150,2
2017,130160,1
2017,130170,2
2017,130180,2
2017,130185,1
2017,130190,3
2017,130195,2
2017,130210,1
2017,130220,1
2017,130230,2
2017,130240,2
2017,130250,3
2017,130260,89
2017,130290,2
2017,130310,2
2017,130340,5
2017,130353,1
2017,130360,1
2017,130370,6
2017,130380,20
2017,130390,1
2017,130406,14
2017,130410,2
2017,130420,3
2017,130430,1
2017,140002,5
2017,140005,3
2017,140010,24
2017,140015,4
2017,140017,3
2017,140030,4
2017,140045,2
2017,140047,1
2017,140060,2
2017,140070,2
2017,150000,1
2017,150010,2
2017,150020,1
2017,150040,1
2017,150050,3
2017,150060,10
2017,150080,14
2017,150090,1
2017,150095,1
2017,150120,1
2017,150130,4
2017,150140,41
2017,150145,1
2017,150150,1
2017,150157,1
2017,150170,2
2017,150172,4
2017,150178,2
2017,150180,6
2017,150195,1
2017,150210,6
2017,150215,2
2017,150220,2
2017,150240,11
2017,150270,3
2017,150277,1
2017,150280,1
2017,150293,2
2017,150295,4
2017,150304,2
2017,150309,1
2017,150320,2
2017,150345,1
2017,150350,1
2017,150360,13
2017,150375,1
2017,150380,4
2017,150390,3
2017,150405,1
2017,150420,17
2017,150440,2
2017,150442,3
2017,150445,1
2017,150460,3
2017,150470,1
2017,150480,4
2017,150495,4
2017,150500,1
2017,150503,3
2017,150506,3
2017,150510,1
2017,150520,3
2017,150530,1
2017,150543,1
2017,150548,1
2017,150549,1
2017,150550,2
2017,150553,10
2017,150560,1
2017,150565,1
2017,150580,1
2017,150613,3
2017,150616,2
2017,150618,1
2017,150650,5
2017,150660,2
2017,150670,1
2017,150680,22
2017,150710,2
2017,150715,1
2017,150720,1
2017,150730,4
2017,150740,3
2017,150745,1
2017,150747,1
2017,150760,3
2017,150775,1
2017,150795,5
2017,150797,1
2017,150803,2
2017,150805,1
2017,150808,1
2017,150810,3
2017,150812,2
2017,150815,5
2017,150820,2
2017,150830,1
2017,150835,1
2017,160015,3
2017,160027,2
2017,160030,31
2017,160040,2
2017,160050,1
2017,160053,1
2017,160060,6
2017,170000,1
2017,170070,1
2017,170100,3
2017,170110,2
2017,170130,2
2017,170200,1
2017,170210,14
2017,170240,2
2017,170290,1
2017,170610,3
2017,170650,1
2017,170700,3
2017,170710,2
2017,170730,1
2017,170740,1
2017,170820,2
2017,170830,3
2017,170900,1
2017,170930,2
2017,170950,7
2017,171050,1
2017,171070,1
2017,171190,2
2017,171195,1
2017,171250,1
2017,171320,1
2017,171330,1
2017,171360,1
2017,171395,1
2017,171420,2
2017,171510,1
2017,171515,1
2017,171575,2
2017,171610,8
2017,171620,1
2017,171630,1
2017,171650,2
2017,171660,2
2017,171670,1
2017,171700,1
2017,171750,3
2017,171820,1
2017,171875,2
2017,171884,1
2017,171890,2
2017,172000,1
2017,172025,1
2017,172030,1
2017,172049,1
2017,172100,14
2017,172120,2
2017,172208,1
2017,210005,3
2017,210030,1
2017,210043,1
2017,210050,1
2017,210070,2
2017,210080,1
2017,210095,2
2017,210120,3
2017,210125,1
2017,210130,1
2017,210140,3
2017,210150,4
2017,210160,6
2017,210180,1
2017,210200,2
2017,210203,1
2017,210207,1
2017,210210,3
2017,210215,1
2017,210220,2
2017,210230,4
2017,210232,1
2017,210240,1
2017,210250,1
2017,210255,1
2017,210275,1
2017,210280,2
2017,210290,1
2017,210300,11
2017,210310,1
2017,210312,2
2017,210320,1
2017,210330,6
2017,210340,1
2017,210350,1
2017,210360,3
2017,210370,1
2017,210375,2
2017,210380,2
2017,210400,3
2017,210405,1
2017,210407,2
2017,210409,2
2017,210420,1
2017,210440,1
2017,210455,1
2017,210465,1
2017,210467,1
2017,210480,6
2017,210520,1
2017,210530,20
2017,210535,2
2017,210540,3
2017,210542,3
2017,210545,1
2017,210547,2
2017,210560,3
2017,210570,2
2017,210580,1
2017,210590,1
2017,210594,1
2017,210637,2
2017,210650,1
2017,210660,2
2017,210670,1
2017,210675,1
2017,210700,3
2017,210730,1
2017,210735,2
2017,210740,3
2017,210745,1
2017,210750,5
2017,210760,2
2017,210770,5
2017,210780,1
2017,210800,1
2017,210820,6
2017,210825,2
2017,210850,2
2017,210860,2
2017,210870,1
2017,210880,1
2017,210923,2
2017,210927,2
2017,210930,1
2017,210945,2
2017,210950,4
2017,210955,2
2017,210960,2
2017,210970,2
2017,210980,4
2017,210990,4
2017,211000,2
2017,211003,1
2017,211020,1
2017,211050,1
2017,211060,2
2017,211070,3
2017,211080,1
2017,211100,2
2017,211105,1
2017,211107,1
2017,211110,4
2017,211120,6
2017,211130,38
2017,211140,3
2017,211150,2
2017,211170,1
2017,211176,1
2017,211180,1
2017,211210,1
2017,211220,10
2017,211223,2
2017,211227,1
2017,211230,1
2017,211240,2
2017,211260,2
2017,211270,1
2017,211280,1
2017,211285,1
2017,211290,3
2017,211300,5
2017,211400,5
2017,220010,1
2017,220020,1
2017,220025,1
2017,220030,2
2017,220040,6
2017,220045,1
2017,220050,6
2017,220090,1
2017,220110,2
2017,220115,1
2017,220120,2
2017,220130,1
2017,220150,1
2017,220155,2
2017,220170,1
2017,220177,1
2017,220190,1
2017,220198,1
2017,220200,1
2017,220202,1
2017,220210,1
2017,220211,1
2017,220217,1
2017,220220,14
2017,220225,1
2017,220230,4
2017,220245,1
2017,220253,1
2017,220260,4
2017,220273,1
2017,220280,1
2017,220285,1
2017,220290,2
2017,220300,1
2017,220320,1
2017,220325,1
2017,220327,1
2017,220340,1
2017,220345,1
2017,220350,1
2017,220360,1
2017,220370,8
2017,220375,1
2017,220390,6
2017,220430,1
2017,220455,1
2017,220460,1
2017,220465,1
2017,220470,5
2017,220480,1
2017,220490,4
2017,220520,1
2017,220525,1
2017,220527,1
2017,220530,1
2017,220540,1
2017,220550,5
2017,220556,2
2017,220558,1
2017,220580,2
2017,220595,1
2017,220600,1
2017,220620,2
2017,220630,1
2017,220640,1
2017,220650,2
2017,220660,2
2017,220672,2
2017,220680,1
2017,220700,3
2017,220720,1
2017,220730,1
2017,220750,1
2017,220760,1
2017,220770,7
2017,220780,2
2017,220785,1
2017,220790,7
2017,220793,1
2017,220795,2
2017,220800,18
2017,220810,1
2017,220820,1
2017,220830,3
2017,220840,7
2017,220865,3
2017,220870,1
2017,220900,1
2017,220910,2
2017,220920,3
2017,220935,3
2017,220940,1
2017,220975,1
2017,220980,2
2017,220987,1
2017,220990,2
2017,220995,1
2017,220997,1
2017,221000,2
2017,221005,1
2017,221020,3
2017,221030,1
2017,221035,1
2017,221040,3
2017,221050,2
2017,221060,6
2017,221062,1
2017,221070,1
2017,221090,1
2017,221093,1
2017,221100,76
2017,221110,1
2017,221120,3
2017,221130,2
2017,221150,1
2017,230020,9
2017,230030,2
2017,230040,2
2017,230060,1
2017,230075,2
2017,230080,1
2017,230090,3
2017,230100,4
2017,230110,4
2017,230130,1
2017,230160,3
2017,230170,2
2017,230185,1
2017,230190,8
2017,230195,2
2017,230200,3
2017,230205,4
2017,230220,1
2017,230230,1
2017,230240,4
2017,230250,2
2017,230260,3
2017,230280,13
2017,230290,1
2017,230300,1
2017,230320,3
2017,230330,1
2017,230350,3
2017,230365,2
2017,230370,22
2017,230380,1
2017,230390,2
2017,230393,1
2017,230395,3
2017,230400,1
2017,230410,7
2017,230420,5
2017,230423,3
2017,230425,2
2017,230426,3
2017,230427,1
2017,230428,5
2017,230430,1
2017,230440,145
2017,230445,3
2017,230450,2
2017,230470,9
2017,230490,2
2017,230495,1
2017,230500,5
2017,230520,3
2017,230523,10
2017,230526,1
2017,230530,2
2017,230533,3
2017,230535,2
2017,230540,6
2017,230550,5
2017,230560,3
2017,230570,1
2017,230580,6
2017,230590,2
2017,230600,1
2017,230610,2
2017,230620,2
2017,230625,3
2017,230630,6
2017,230640,6
2017,230655,3
2017,230660,2
2017,230670,1
2017,230680,1
2017,230690,3
2017,230700,1
2017,230710,1
2017,230725,1
2017,230730,20
2017,230740,1
2017,230750,1
2017,230760,6
2017,230763,3
2017,230765,21
2017,230770,7
2017,230780,1
2017,230790,1
2017,230800,4
2017,230810,6
2017,230820,1
2017,230830,1
2017,230835,1
2017,230837,1
2017,230840,5
2017,230850,2
2017,230860,1
2017,230870,4
2017,230890,1
2017,230900,1
2017,230910,2
2017,230930,1
2017,230940,5
2017,230945,1
2017,230950,1
2017,230960,3
2017,230970,2
2017,231000,4
2017,231010,2
2017,231020,4
2017,231030,6
2017,231040,1
2017,231050,1
2017,231060,1
2017,231070,5
2017,231080,7
2017,231085,2
2017,231095,1
2017,231110,1
2017,231123,1
2017,231126,3
2017,231130,6
2017,231135,2
2017,231140,8
2017,231150,3
2017,231160,2
2017,231170,2
2017,231180,3
2017,231190,1
2017,231195,3
2017,231200,2
2017,231210,3
2017,231220,3
2017,231230,4
2017,231240,4
2017,231250,1
2017,231260,2
2017,231270,7
2017,231290,16
2017,231300,1
2017,231310,1
2017,231320,4
2017,231330,8
2017,231340,4
2017,231350,5
2017,231355,1
2017,231360,1
2017,231375,1
2017,231380,1
2017,231390,3
2017,231395,1
2017,231400,1
2017,231410,9
2017,240020,2
2017,240040,1
2017,240060,1
2017,240080,1
2017,240100,6
2017,240110,1
2017,240120,1
2017,240130,3
2017,240145,1
2017,240200,9
2017,240230,7
2017,240260,3
2017,240280,1
2017,240310,2
2017,240325,13
2017,240350,1
2017,240360,1
2017,240380,3
2017,240390,1
2017,240410,1
2017,240430,1
2017,240440,1
2017,240450,1
2017,240470,1
2017,240480,1
2017,240500,1
2017,240520,1
2017,240570,1
2017,240600,2
2017,240610,2
2017,240615,1
2017,240620,1
2017,240650,1
2017,240670,1
2017,240700,1
2017,240710,3
2017,240720,3
2017,240725,3
2017,240730,1
2017,240760,1
2017,240790,1
2017,240800,18
2017,240810,28
2017,240820,1
2017,240880,1
2017,240890,3
2017,240895,1
2017,240910,1
2017,240920,1
2017,240930,4
2017,240940,5
2017,241020,1
2017,241040,1
2017,241105,1
2017,241120,2
2017,241190,1
2017,241200,4
2017,241210,1
2017,241220,4
2017,241250,3
2017,241270,1
2017,241330,1
2017,241340,2
2017,241355,2
2017,241400,1
2017,241410,1
2017,241415,1
2017,241450,1
2017,241490,1
2017,250010,1
2017,250030,2
2017,250060,2
2017,250073,1
2017,250080,2
2017,250100,3
2017,250110,4
2017,250130,2
2017,250135,1
2017,250140,1
2017,250150,1
2017,250157,1
2017,250180,4
2017,250190,1
2017,250200,1
2017,250205,1
2017,250210,1
2017,250220,1
2017,250240,2
2017,250320,4
2017,250330,2
2017,250355,1
2017,250370,4
2017,250375,1
2017,250380,2
2017,250390,2
2017,250400,19
2017,250430,3
2017,250440,1
2017,250450,2
2017,250460,5
2017,250500,2
2017,250523,3
2017,250527,1
2017,250530,1
2017,250540,2
2017,250580,1
2017,250590,1
2017,250600,5
2017,250620,1
2017,250630,4
2017,250640,1
2017,250650,2
2017,250660,1
2017,250690,2
2017,250700,2
2017,250710,2
2017,250740,1
2017,250750,34
2017,250760,2
2017,250770,3
2017,250810,1
2017,250880,2
2017,250890,2
2017,250910,3
2017,250940,1
2017,250970,3
2017,251010,1
2017,251020,4
2017,251080,16
2017,251090,1
2017,251100,2
2017,251110,1
2017,251120,1
2017,251130,2
2017,251150,1
2017,251170,1
2017,251210,3
2017,251220,1
2017,251250,3
2017,251270,3
2017,251275,1
2017,251300,1
2017,251330,1
2017,251335,2
2017,251390,3
2017,251398,2
2017,251400,2
2017,251430,2
2017,251440,1
2017,251450,4
2017,251510,1
2017,251530,7
2017,251550,1
2017,251560,1
2017,251590,1
2017,251600,3
2017,251610,1
2017,251620,7
2017,251640,2
2017,251650,2
2017,251660,3
2017,251670,1
2017,260000,5
2017,260005,4
2017,260010,1
2017,260020,2
2017,260050,6
2017,260060,1
2017,260070,3
2017,260090,2
2017,260105,1
2017,260110,5
2017,260120,2
2017,260160,4
2017,260170,6
2017,260180,1
2017,260190,4
2017,260200,4
2017,260210,3
2017,260220,1
2017,260230,4
2017,260260,1
2017,260270,3
2017,260280,4
2017,260290,10
2017,260300,3
2017,260310,2
2017,260340,1
2017,260345,11
2017,260360,1
2017,260370,1
2017,260390,1
2017,260400,2
2017,260410,12
2017,260415,1
2017,260420,1
2017,260430,3
2017,260450,1
2017,260460,1
2017,260480,1
2017,260490,1
2017,260510,1
2017,260520,2
2017,260530,1
2017,260550,2
2017,260560,4
2017,260570,1
2017,260600,8
2017,260620,2
2017,260640,6
2017,260650,2
2017,260660,1
2017,260680,2
2017,260720,5
2017,260730,1
2017,260750,2
2017,260765,2
2017,260770,3
2017,260790,29
2017,260795,2
2017,260805,4
2017,260810,3
2017,260820,2
2017,260830,2
2017,260840,2
2017,260860,2
2017,260870,1
2017,260875,2
2017,260880,2
2017,260890,3
2017,260900,5
2017,260920,1
2017,260940,3
2017,260960,19
2017,260990,6
2017,261000,5
2017,261030,1
2017,261050,2
2017,261060,1
2017,261070,14
2017,261090,3
2017,261100,1
2017,261110,16
2017,261130,1
2017,261160,70
2017,261180,1
2017,261210,1
2017,261220,5
2017,261240,2
2017,261250,2
2017,261255,1
2017,261260,5
2017,261290,1
2017,261300,3
2017,261310,1
2017,261320,1
2017,261350,5
2017,261360,3
2017,261370,4
2017,261380,1
2017,261390,5
2017,261410,4
2017,261420,2
2017,261430,1
2017,261450,2
2017,261460,2
2017,261500,1
2017,261510,2
2017,261530,2
2017,261540,1
2017,261560,1
2017,261580,1
2017,261590,1
2017,261610,2
2017,261630,1
2017,261640,7
2017,270030,12
2017,270060,1
2017,270070,1
2017,270080,1
2017,270130,1
2017,270140,2
2017,270150,2
2017,270230,2
2017,270240,2
2017,270250,1
2017,270255,1
2017,270260,1
2017,270280,1
2017,270290,5
2017,270330,1
2017,270400,3
2017,270410,2
2017,270430,23
2017,270440,3
2017,270460,1
2017,270470,2
2017,270510,1
2017,270570,1
2017,270580,1
2017,270600,1
2017,270630,4
2017,270644,2
2017,270670,2
2017,270710,2
2017,270750,1
2017,270760,1
2017,270770,3
2017,270800,3
2017,270840,1
2017,270850,1
2017,270860,3
2017,270880,2
2017,270890,1
2017,270915,1
2017,270930,4
2017,270940,1
2017,280020,4
2017,280030,32
