,SUICIDES,ANO,MUNCOD,MUNNOME,LATITUDE,LONGITUDE
5544,1,2017,420760,Ipira,-27.404,-51.773
5545,1,2015,420770,Ipumirim,-27.077,-52.136
5546,3,2017,420770,Ipumirim,-27.077,-52.136
5547,1,2015,420780,Irani,-27.025,-51.902
5548,1,2016,420780,Irani,-27.025,-51.902
5549,2,2017,420780,Irani,-27.025,-51.902
5550,1,2015,420785,Irati,-26.656,-52.892
5551,1,2015,420800,Itá,-27.291,-52.323
5552,1,2016,420800,Itá,-27.291,-52.323
5553,2,2017,420800,Itá,-27.291,-52.323
5554,2,2015,420810,Itaiópolis,-26.336,-49.906
5555,5,2017,420810,Itaiópolis,-26.336,-49.906
5556,9,2015,420820,Itajaí,-26.908,-48.662
5557,8,2016,420820,Itajaí,-26.908,-48.662
5558,20,2017,420820,Itajaí,-26.908,-48.662
5559,8,2015,420830,Itapema,-27.09,-48.611
5560,6,2016,420830,Itapema,-27.09,-48.611
5561,2,2017,420830,Itapema,-27.09,-48.611
5562,1,2015,420840,Itapiranga,-27.169,-53.712
5563,4,2016,420840,Itapiranga,-27.169,-53.712
5564,1,2017,420840,Itapiranga,-27.169,-53.712
5565,3,2015,420845,Itapoá,-26.117,-48.616
5566,1,2016,420845,Itapoá,-26.117,-48.616
5567,1,2017,420845,Itapoá,-26.117,-48.616
5568,4,2015,420850,Ituporanga,-27.414,-49.601
5569,1,2016,420850,Ituporanga,-27.414,-49.601
5570,6,2017,420850,Ituporanga,-27.414,-49.601
5571,1,2015,420860,Jaborá,-27.176,-51.734
5572,1,2016,420860,Jaborá,-27.176,-51.734
5573,1,2015,420870,Jacinto Machado,-28.997,-49.764
5574,1,2016,420870,Jacinto Machado,-28.997,-49.764
5575,2,2017,420870,Jacinto Machado,-28.997,-49.764
5576,1,2015,420880,Jaguaruna,-28.615,-49.026
5577,1,2016,420880,Jaguaruna,-28.615,-49.026
5578,1,2017,420880,Jaguaruna,-28.615,-49.026
5579,12,2015,420890,Jaraguá do Sul,-26.486,-49.067
5580,10,2016,420890,Jaraguá do Sul,-26.486,-49.067
5581,15,2017,420890,Jaraguá do Sul,-26.486,-49.067
5582,2,2015,420900,Joaçaba,-27.178,-51.505
5583,5,2016,420900,Joaçaba,-27.178,-51.505
5584,2,2017,420900,Joaçaba,-27.178,-51.505
5585,28,2015,420910,Joinville,-26.304,-48.846
5586,50,2016,420910,Joinville,-26.304,-48.846
5587,51,2017,420910,Joinville,-26.304,-48.846
5588,3,2015,420915,José Boiteux,-26.958,-49.628
5589,1,2016,420915,José Boiteux,-26.958,-49.628
5590,1,2017,420915,José Boiteux,-26.958,-49.628
5591,15,2015,420930,Lages,-27.816,-50.326
5592,16,2016,420930,Lages,-27.816,-50.326
5593,10,2017,420930,Lages,-27.816,-50.326
5594,4,2015,420940,Laguna,-28.483,-48.781
5595,2,2016,420940,Laguna,-28.483,-48.781
5596,3,2017,420940,Laguna,-28.483,-48.781
5597,4,2015,420950,Laurentino,-27.217,-49.733
5598,1,2016,420950,Laurentino,-27.217,-49.733
5599,4,2015,420960,Lauro Muller,-28.393,-49.397
5600,1,2016,420960,Lauro Muller,-28.393,-49.397
5601,2,2017,420960,Lauro Muller,-28.393,-49.397
5602,1,2015,420985,Lindóia do Sul,-27.053,-52.067
5603,1,2016,420985,Lindóia do Sul,-27.053,-52.067
5604,2,2015,420990,Lontras,-27.166,-49.542
5605,8,2016,420990,Lontras,-27.166,-49.542
5606,4,2017,420990,Lontras,-27.166,-49.542
5607,2,2015,421003,Luzerna,-27.133,-51.467
5608,1,2016,421003,Luzerna,-27.133,-51.467
5609,1,2017,421003,Luzerna,-27.133,-51.467
5610,1,2015,421005,Macieira,-26.856,-51.378
5611,6,2015,421010,Mafra,-26.111,-49.805
5612,7,2016,421010,Mafra,-26.111,-49.805
5613,6,2017,421010,Mafra,-26.111,-49.805
5614,2,2015,421030,Major Vieira,-26.368,-50.328
5615,1,2016,421030,Major Vieira,-26.368,-50.328
5616,5,2017,421030,Major Vieira,-26.368,-50.328
5617,7,2015,421050,Maravilha,-26.761,-53.173
5618,1,2016,421050,Maravilha,-26.761,-53.173
5619,2,2017,421050,Maravilha,-26.761,-53.173
5620,1,2015,421090,Modelo,-26.778,-53.055
5621,1,2017,421090,Modelo,-26.778,-53.055
5622,2,2015,421100,Mondaí,-27.103,-53.402
5623,5,2017,421100,Mondaí,-27.103,-53.402
5624,1,2015,421105,Monte Carlo,-27.223,-50.98
5625,1,2016,421105,Monte Carlo,-27.223,-50.98
5626,1,2015,421120,Morro da Fumaça,-28.651,-49.21
5627,2,2016,421120,Morro da Fumaça,-28.651,-49.21
5628,1,2017,421120,Morro da Fumaça,-28.651,-49.21
5629,5,2015,421130,Navegantes,-26.899,-48.654
5630,4,2016,421130,Navegantes,-26.899,-48.654
5631,6,2017,421130,Navegantes,-26.899,-48.654
5632,4,2015,421150,Nova Trento,-27.286,-48.93
5633,2,2016,421150,Nova Trento,-27.286,-48.93
5634,3,2015,421160,Nova Veneza,-28.637,-49.498
5635,2,2016,421160,Nova Veneza,-28.637,-49.498
5636,2,2017,421160,Nova Veneza,-28.637,-49.498
5637,4,2015,421170,Orleans,-28.359,-49.291
5638,4,2016,421170,Orleans,-28.359,-49.291
5639,3,2017,421170,Orleans,-28.359,-49.291
5640,2,2015,421175,Otacílio Costa,-27.483,-50.122
5641,2,2016,421175,Otacílio Costa,-27.483,-50.122
5642,2,2017,421175,Otacílio Costa,-27.483,-50.122
5643,1,2015,421180,Ouro,-27.341,-51.618
5644,10,2015,421190,Palhoça,-27.645,-48.668
5645,12,2016,421190,Palhoça,-27.645,-48.668
5646,13,2017,421190,Palhoça,-27.645,-48.668
5647,2,2015,421210,Palmitos,-27.068,-53.161
5648,5,2016,421210,Palmitos,-27.068,-53.161
5649,8,2017,421210,Palmitos,-27.068,-53.161
5650,1,2015,421220,Papanduva,-26.37,-50.144
5651,2,2016,421220,Papanduva,-26.37,-50.144
5652,2,2017,421220,Papanduva,-26.37,-50.144
5653,2,2015,421225,Passo de Torres,-29.316,-49.724
5654,2,2016,421225,Passo de Torres,-29.316,-49.724
5655,2,2017,421225,Passo de Torres,-29.316,-49.724
5656,1,2015,421240,Pedras Grandes,-28.436,-49.185
5657,2,2017,421240,Pedras Grandes,-28.436,-49.185
5658,2,2015,421250,Penha,-26.769,-48.646
5659,3,2016,421250,Penha,-26.769,-48.646
5660,4,2017,421250,Penha,-26.769,-48.646
5661,1,2015,421270,Petrolândia,-27.535,-49.698
5662,1,2016,421270,Petrolândia,-27.535,-49.698
5663,2,2017,421270,Petrolândia,-27.535,-49.698
5664,2,2015,421280,Balneário Piçarras,-26.764,-48.672
5665,1,2016,421280,Balneário Piçarras,-26.764,-48.672
5666,2,2017,421280,Balneário Piçarras,-26.764,-48.672
5667,3,2015,421290,Pinhalzinho,-26.848,-52.992
5668,1,2016,421290,Pinhalzinho,-26.848,-52.992
5669,1,2017,421290,Pinhalzinho,-26.848,-52.992
5670,5,2015,421320,Pomerode,-26.741,-49.177
5671,5,2016,421320,Pomerode,-26.741,-49.177
5672,6,2017,421320,Pomerode,-26.741,-49.177
5673,1,2015,421330,Ponte Alta,-27.484,-50.38
5674,1,2015,421340,Ponte Serrada,-26.872,-52.016
5675,6,2015,421350,Porto Belo,-27.158,-48.553
5676,3,2016,421350,Porto Belo,-27.158,-48.553
5677,1,2017,421350,Porto Belo,-27.158,-48.553
5678,8,2015,421360,Porto União,-26.238,-51.078
5679,3,2016,421360,Porto União,-26.238,-51.078
5680,4,2017,421360,Porto União,-26.238,-51.078
5681,5,2015,421370,Pouso Redondo,-27.258,-49.934
5682,6,2016,421370,Pouso Redondo,-27.258,-49.934
5683,2,2017,421370,Pouso Redondo,-27.258,-49.934
5684,2,2015,421380,Praia Grande,-29.197,-49.95
5685,2,2016,421380,Praia Grande,-29.197,-49.95
5686,2,2017,421380,Praia Grande,-29.197,-49.95
5687,1,2015,421390,Presidente Castello Branco,-27.223,-51.807
5688,1,2017,421390,Presidente Castello Branco,-27.223,-51.807
5689,2,2015,421400,Presidente Getúlio,-27.051,-49.623
5690,3,2016,421400,Presidente Getúlio,-27.051,-49.623
5691,5,2017,421400,Presidente Getúlio,-27.051,-49.623
5692,3,2015,421415,Princesa,-26.442,-53.598
5693,1,2015,421420,Quilombo,-26.726,-52.721
5694,1,2016,421420,Quilombo,-26.726,-52.721
5695,1,2017,421420,Quilombo,-26.726,-52.721
5696,3,2015,421440,Rio das Antas,-26.899,-51.074
5697,1,2016,421440,Rio das Antas,-26.899,-51.074
5698,1,2015,421470,Rio dos Cedros,-26.738,-49.274
5699,3,2017,421470,Rio dos Cedros,-26.738,-49.274
5700,6,2015,421480,Rio do Sul,-27.214,-49.643
5701,11,2016,421480,Rio do Sul,-27.214,-49.643
5702,6,2017,421480,Rio do Sul,-27.214,-49.643
5703,1,2015,421490,Rio Fortuna,-28.131,-49.105
5704,1,2015,421500,Rio Negrinho,-26.254,-49.518
5705,4,2016,421500,Rio Negrinho,-26.254,-49.518
5706,7,2017,421500,Rio Negrinho,-26.254,-49.518
5707,3,2015,421510,Rodeio,-26.923,-49.366
5708,1,2017,421510,Rodeio,-26.923,-49.366
5709,1,2015,421520,Romelândia,-26.676,-53.314
5710,2,2016,421520,Romelândia,-26.676,-53.314
5711,1,2015,421530,Salete,-26.98,-50.0
5712,2,2016,421530,Salete,-26.98,-50.0
5713,1,2017,421530,Salete,-26.98,-50.0
5714,1,2015,421540,Salto Veloso,-26.905,-51.406
5715,1,2015,421545,Sangão,-28.638,-49.129
5716,1,2016,421545,Sangão,-28.638,-49.129
5717,1,2017,421545,Sangão,-28.638,-49.129
5718,4,2015,421550,Santa Cecília,-26.961,-50.427
5719,1,2016,421550,Santa Cecília,-26.961,-50.427
5720,1,2017,421550,Santa Cecília,-26.961,-50.427
5721,1,2015,421560,Santa Rosa de Lima,-28.039,-49.128
5722,1,2016,421560,Santa Rosa de Lima,-28.039,-49.128
5723,1,2015,421565,Santa Rosa do Sul,-29.136,-49.7
5724,1,2015,421568,Santa Terezinha do Progresso,-26.619,-53.202
5725,1,2015,421570,Santo Amaro da Imperatriz,-27.688,-48.779
5726,2,2016,421570,Santo Amaro da Imperatriz,-27.688,-48.779
5727,2,2017,421570,Santo Amaro da Imperatriz,-27.688,-48.779
5728,3,2015,421580,São Bento do Sul,-26.25,-49.379
5729,4,2016,421580,São Bento do Sul,-26.25,-49.379
5730,8,2017,421580,São Bento do Sul,-26.25,-49.379
5731,1,2015,421600,São Carlos,-27.078,-53.004
5732,3,2016,421600,São Carlos,-27.078,-53.004
5733,1,2015,421605,São Cristovão do Sul,-27.267,-50.441
5734,1,2017,421605,São Cristovão do Sul,-27.267,-50.441
5735,2,2015,421610,São Domingos,-26.558,-52.532
5736,1,2017,421610,São Domingos,-26.558,-52.532
5737,2,2015,421620,São Francisco do Sul,-26.243,-48.638
5738,5,2016,421620,São Francisco do Sul,-26.243,-48.638
5739,1,2017,421620,São Francisco do Sul,-26.243,-48.638
5740,3,2015,421630,São João Batista,-27.276,-48.849
5741,1,2016,421630,São João Batista,-27.276,-48.849
5742,1,2017,421630,São João Batista,-27.276,-48.849
5743,1,2015,421640,São João do Sul,-29.223,-49.81
5744,2,2016,421640,São João do Sul,-29.223,-49.81
5745,7,2015,421650,São Joaquim,-28.294,-49.932
5746,6,2016,421650,São Joaquim,-28.294,-49.932
5747,5,2017,421650,São Joaquim,-28.294,-49.932
5748,9,2015,421660,São José,-27.615,-48.628
5749,17,2016,421660,São José,-27.615,-48.628
5750,16,2017,421660,São José,-27.615,-48.628
5751,2,2015,421670,São José do Cedro,-26.455,-53.494
5752,2,2016,421670,São José do Cedro,-26.455,-53.494
5753,4,2017,421670,São José do Cedro,-26.455,-53.494
5754,1,2015,421680,São José do Cerrito,-27.663,-50.58
5755,2,2016,421680,São José do Cerrito,-27.663,-50.58
5756,4,2017,421680,São José do Cerrito,-27.663,-50.58
5757,5,2015,421690,São Lourenço do Oeste,-26.359,-52.851
5758,4,2016,421690,São Lourenço do Oeste,-26.359,-52.851
5759,4,2017,421690,São Lourenço do Oeste,-26.359,-52.851
5760,3,2015,421700,São Ludgero,-28.326,-49.177
5761,1,2016,421700,São Ludgero,-28.326,-49.177
5762,1,2017,421700,São Ludgero,-28.326,-49.177
5763,2,2015,421715,São Miguel da Boa Vista,-26.69,-53.251
5764,9,2015,421720,São Miguel do Oeste,-26.725,-53.518
5765,2,2016,421720,São Miguel do Oeste,-26.725,-53.518
5766,3,2017,421720,São Miguel do Oeste,-26.725,-53.518
5767,3,2015,421730,Saudades,-26.924,-53.003
5768,1,2017,421730,Saudades,-26.924,-53.003
5769,1,2015,421740,Schroeder,-26.413,-49.073
5770,1,2016,421740,Schroeder,-26.413,-49.073
5771,1,2017,421740,Schroeder,-26.413,-49.073
5772,2,2015,421750,Seara,-27.149,-52.311
5773,3,2016,421750,Seara,-27.149,-52.311
5774,6,2017,421750,Seara,-27.149,-52.311
5775,1,2015,421760,Siderópolis,-28.598,-49.424
5776,1,2016,421760,Siderópolis,-28.598,-49.424
5777,4,2015,421770,Sombrio,-29.104,-49.629
5778,1,2016,421770,Sombrio,-29.104,-49.629
5779,9,2017,421770,Sombrio,-29.104,-49.629
5780,4,2015,421780,Taió,-27.116,-49.998
5781,1,2017,421780,Taió,-27.116,-49.998
5782,1,2015,421790,Tangará,-27.105,-51.247
5783,1,2017,421790,Tangará,-27.105,-51.247
5784,1,2015,421795,Tigrinhos,-26.688,-53.158
5785,2,2016,421795,Tigrinhos,-26.688,-53.158
5786,3,2015,421800,Tijucas,-27.241,-48.634
5787,4,2016,421800,Tijucas,-27.241,-48.634
5788,4,2017,421800,Tijucas,-27.241,-48.634
5789,7,2015,421820,Timbó,-26.823,-49.272
5790,5,2016,421820,Timbó,-26.823,-49.272
5791,1,2017,421820,Timbó,-26.823,-49.272
5792,3,2015,421825,Timbó Grande,-26.615,-50.674
5793,1,2016,421825,Timbó Grande,-26.615,-50.674
5794,1,2017,421825,Timbó Grande,-26.615,-50.674
5795,2,2015,421850,Treze Tílias,-27.002,-51.406
5796,1,2016,421850,Treze Tílias,-27.002,-51.406
5797,1,2017,421850,Treze Tílias,-27.002,-51.406
5798,2,2015,421860,Trombudo Central,-27.299,-49.79
5799,2,2016,421860,Trombudo Central,-27.299,-49.79
5800,2,2017,421860,Trombudo Central,-27.299,-49.79
5801,5,2015,421870,Tubarão,-28.467,-49.007
5802,6,2016,421870,Tubarão,-28.467,-49.007
5803,4,2017,421870,Tubarão,-28.467,-49.007
5804,1,2015,421880,Turvo,-28.926,-49.679
5805,1,2016,421880,Turvo,-28.926,-49.679
5806,1,2017,421880,Turvo,-28.926,-49.679
5807,1,2015,421885,União do Oeste,-26.761,-52.855
5808,2,2015,421890,Urubici,-28.015,-49.592
5809,2,2016,421890,Urubici,-28.015,-49.592
5810,1,2017,421890,Urubici,-28.015,-49.592
5811,1,2015,421895,Urupema,-27.953,-49.873
5812,2,2015,421900,Urussanga,-28.518,-49.321
5813,1,2016,421900,Urussanga,-28.518,-49.321
5814,1,2017,421900,Urussanga,-28.518,-49.321
5815,1,2015,421917,Vargem Bonita,-27.007,-51.74
5816,5,2015,421930,Videira,-27.008,-51.152
5817,6,2016,421930,Videira,-27.008,-51.152
5818,5,2017,421930,Videira,-27.008,-51.152
5819,1,2015,421935,Vitor Meireles,-26.881,-49.833
5820,1,2016,421935,Vitor Meireles,-26.881,-49.833
5821,1,2015,421940,Witmarsum,-26.926,-49.796
5822,1,2017,421940,Witmarsum,-26.926,-49.796
5823,3,2015,421950,Xanxerê,-26.877,-52.404
5824,1,2016,421950,Xanxerê,-26.877,-52.404
5825,7,2017,421950,Xanxerê,-26.877,-52.404
5826,1,2015,421960,Xavantina,-27.069,-52.342
5827,2,2017,421960,Xavantina,-27.069,-52.342
5828,2,2015,421970,Xaxim,-26.962,-52.535
5829,3,2016,421970,Xaxim,-26.962,-52.535
5830,5,2017,421970,Xaxim,-26.962,-52.535
5831,1,2015,421985,Zortéa,-27.451,-51.555
5832,1,2016,421985,Zortéa,-27.451,-51.555
5833,1,2017,421985,Zortéa,-27.451,-51.555
5834,1,2015,430003,Aceguá,-31.5155,-54.1002
5835,1,2016,430003,Aceguá,-31.5155,-54.1002
5836,1,2015,430020,Ajuricaba,-28.239,-53.771
5837,3,2017,430020,Ajuricaba,-28.239,-53.771
5838,1,2015,430030,Alecrim,-27.655,-54.764
5839,1,2017,430030,Alecrim,-27.655,-54.764
5840,6,2015,430040,Alegrete,-29.783,-55.792
5841,9,2016,430040,Alegrete,-29.783,-55.792
5842,11,2017,430040,Alegrete,-29.783,-55.792
5843,3,2015,430047,Almirante Tamandaré do Sul,-28.113,-52.909
5844,1,2016,430047,Almirante Tamandaré do Sul,-28.113,-52.909
5845,2,2017,430047,Almirante Tamandaré do Sul,-28.113,-52.909
5846,3,2015,430050,Alpestre,-27.249,-53.035
5847,1,2017,430050,Alpestre,-27.249,-53.035
5848,1,2015,430055,Alto Alegre,-28.773,-52.99
5849,1,2017,430055,Alto Alegre,-28.773,-52.99
5850,14,2015,430060,Alvorada,-29.99,-51.084
5851,17,2016,430060,Alvorada,-29.99,-51.084
5852,18,2017,430060,Alvorada,-29.99,-51.084
5853,2,2015,430063,Amaral Ferrador,-30.875,-52.253
5854,4,2016,430063,Amaral Ferrador,-30.875,-52.253
5855,1,2017,430063,Amaral Ferrador,-30.875,-52.253
5856,3,2015,430064,Ametista do Sul,-27.361,-53.182
5857,1,2016,430064,Ametista do Sul,-27.361,-53.182
5858,1,2015,430066,André da Rocha,-28.631,-51.571
5859,2,2017,430066,André da Rocha,-28.631,-51.571
5860,2,2015,430070,Anta Gorda,-28.97,-52.005
5861,1,2016,430070,Anta Gorda,-28.97,-52.005
5862,1,2017,430070,Anta Gorda,-28.97,-52.005
5863,1,2015,430080,Antônio Prado,-28.858,-51.283
5864,1,2016,430080,Antônio Prado,-28.858,-51.283
5865,1,2015,430087,Araricá,-29.614,-50.925
5866,1,2016,430087,Araricá,-29.614,-50.925
5867,9,2015,430100,Arroio do Meio,-29.401,-51.945
5868,1,2016,430100,Arroio do Meio,-29.401,-51.945
5869,6,2017,430100,Arroio do Meio,-29.401,-51.945
5870,1,2015,430105,Arroio do Sal,-29.551,-49.889
5871,1,2016,430105,Arroio do Sal,-29.551,-49.889
5872,2,2017,430105,Arroio do Sal,-29.551,-49.889
5873,2,2015,430110,Arroio dos Ratos,-30.077,-51.729
5874,1,2016,430110,Arroio dos Ratos,-30.077,-51.729
5875,6,2015,430120,Arroio do Tigre,-29.333,-53.093
5876,3,2016,430120,Arroio do Tigre,-29.333,-53.093
5877,1,2017,430120,Arroio do Tigre,-29.333,-53.093
5878,2,2015,430130,Arroio Grande,-32.238,-53.087
5879,3,2016,430130,Arroio Grande,-32.238,-53.087
5880,3,2017,430130,Arroio Grande,-32.238,-53.087
5881,13,2015,430160,Bagé,-31.331,-54.107
5882,7,2016,430160,Bagé,-31.331,-54.107
5883,10,2017,430160,Bagé,-31.331,-54.107
5884,1,2015,430163,Balneário Pinhal,-30.247,-50.233
5885,2,2017,430163,Balneário Pinhal,-30.247,-50.233
5886,1,2015,430170,Barão de Cotegipe,-27.621,-52.38
5887,1,2016,430170,Barão de Cotegipe,-27.621,-52.38
5888,1,2017,430170,Barão de Cotegipe,-27.621,-52.38
5889,1,2015,430180,Barracão,-27.672,-51.461
5890,1,2017,430180,Barracão,-27.672,-51.461
5891,1,2015,430185,Barra do Guarita,-27.192,-53.71
5892,1,2016,430185,Barra do Guarita,-27.192,-53.71
5893,1,2017,430185,Barra do Guarita,-27.192,-53.71
5894,1,2015,430187,Barra do Quaraí,-30.207,-57.555
5895,2,2015,430190,Barra do Ribeiro,-30.291,-51.301
5896,1,2016,430190,Barra do Ribeiro,-30.291,-51.301
5897,1,2017,430190,Barra do Ribeiro,-30.291,-51.301
5898,3,2015,430200,Barros Cassal,-29.093,-52.583
5899,3,2016,430200,Barros Cassal,-29.093,-52.583
5900,2,2017,430200,Barros Cassal,-29.093,-52.583
5901,15,2015,430210,Bento Gonçalves,-29.171,-51.519
5902,9,2016,430210,Bento Gonçalves,-29.171,-51.519
5903,16,2017,430210,Bento Gonçalves,-29.171,-51.519
5904,1,2015,430220,Boa Vista do Buricá,-27.669,-54.11
5905,1,2016,430220,Boa Vista do Buricá,-27.669,-54.11
5906,1,2017,430220,Boa Vista do Buricá,-27.669,-54.11
5907,1,2015,430222,Boa Vista do Cadeado,-28.607,-53.815
5908,1,2015,430230,Bom Jesus,-28.668,-50.417
5909,1,2017,430230,Bom Jesus,-28.668,-50.417
5910,1,2015,430235,Bom Princípio,-29.489,-51.353
5911,2,2017,430235,Bom Princípio,-29.489,-51.353
5912,1,2015,430237,Bom Progresso,-27.544,-53.866
5913,2,2016,430237,Bom Progresso,-27.544,-53.866
5914,1,2015,430240,Bom Retiro do Sul,-29.609,-51.943
5915,1,2016,430240,Bom Retiro do Sul,-29.609,-51.943
5916,2,2017,430240,Bom Retiro do Sul,-29.609,-51.943
5917,1,2015,430245,Boqueirão do Leão,-29.304,-52.429
5918,2,2017,430245,Boqueirão do Leão,-29.304,-52.429
5919,3,2015,430250,Bossoroca,-28.73,-54.9
5920,1,2015,430265,Brochier,-29.551,-51.593
5921,1,2015,430270,Butiá,-30.12,-51.962
5922,1,2016,430270,Butiá,-30.12,-51.962
5923,4,2017,430270,Butiá,-30.12,-51.962
5924,14,2015,430280,Caçapava do Sul,-30.512,-53.491
5925,11,2016,430280,Caçapava do Sul,-30.512,-53.491
5926,2,2017,430280,Caçapava do Sul,-30.512,-53.491
5927,11,2015,430300,Cachoeira do Sul,-30.039,-52.894
5928,9,2016,430300,Cachoeira do Sul,-30.039,-52.894
5929,8,2017,430300,Cachoeira do Sul,-30.039,-52.894
5930,10,2015,430310,Cachoeirinha,-29.951,-51.094
5931,9,2016,430310,Cachoeirinha,-29.951,-51.094
5932,11,2017,430310,Cachoeirinha,-29.951,-51.094
5933,2,2015,430320,Cacique Doble,-27.77,-51.66
5934,1,2017,430320,Cacique Doble,-27.77,-51.66
5935,1,2015,430340,Caiçara,-27.274,-53.432
5936,1,2017,430340,Caiçara,-27.274,-53.432
5937,4,2015,430350,Camaquã,-30.851,-51.812
5938,9,2016,430350,Camaquã,-30.851,-51.812
5939,8,2017,430350,Camaquã,-30.851,-51.812
5940,1,2015,430370,Campina das Missões,-27.989,-54.839
5941,3,2016,430370,Campina das Missões,-27.989,-54.839
5942,1,2015,430380,Campinas do Sul,-27.716,-52.628
5943,1,2016,430380,Campinas do Sul,-27.716,-52.628
5944,3,2015,430390,Campo Bom,-29.679,-51.053
5945,8,2016,430390,Campo Bom,-29.679,-51.053
5946,5,2017,430390,Campo Bom,-29.679,-51.053
5947,1,2015,430400,Campo Novo,-27.675,-53.803
5948,2,2016,430400,Campo Novo,-27.675,-53.803
5949,1,2017,430400,Campo Novo,-27.675,-53.803
5950,3,2015,430420,Candelária,-29.669,-52.789
5951,5,2016,430420,Candelária,-29.669,-52.789
5952,10,2017,430420,Candelária,-29.669,-52.789
5953,3,2015,430430,Cândido Godói,-27.952,-54.752
5954,3,2016,430430,Cândido Godói,-27.952,-54.752
5955,1,2017,430430,Cândido Godói,-27.952,-54.752
5956,1,2015,430435,Candiota,-31.558,-53.673
5957,1,2016,430435,Candiota,-31.558,-53.673
5958,4,2015,430440,Canela,-29.366,-50.816
5959,7,2016,430440,Canela,-29.366,-50.816
5960,5,2017,430440,Canela,-29.366,-50.816
5961,4,2015,430450,Canguçu,-31.395,-52.676
5962,8,2016,430450,Canguçu,-31.395,-52.676
5963,7,2017,430450,Canguçu,-31.395,-52.676
5964,23,2015,430460,Canoas,-29.918,-51.184
5965,18,2016,430460,Canoas,-29.918,-51.184
5966,24,2017,430460,Canoas,-29.918,-51.184
5967,1,2015,430462,Capão Bonito do Sul,-28.128,-51.395
5968,4,2015,430463,Capão da Canoa,-29.761,-50.03
5969,8,2016,430463,Capão da Canoa,-29.761,-50.03
5970,4,2017,430463,Capão da Canoa,-29.761,-50.03
5971,2,2015,430465,Capão do Cipó,-28.925,-54.692
5972,2,2015,430466,Capão do Leão,-31.763,-52.484
5973,3,2016,430466,Capão do Leão,-31.763,-52.484
5974,3,2017,430466,Capão do Leão,-31.763,-52.484
5975,1,2015,430468,Capela de Santana,-29.7,-51.325
5976,1,2016,430468,Capela de Santana,-29.7,-51.325
5977,2,2017,430468,Capela de Santana,-29.7,-51.325
5978,1,2015,430469,Capitão,-29.269,-51.989
5979,1,2017,430469,Capitão,-29.269,-51.989
5980,2,2015,430470,Carazinho,-28.284,-52.786
5981,8,2016,430470,Carazinho,-28.284,-52.786
5982,6,2017,430470,Carazinho,-28.284,-52.786
5983,1,2015,430471,Caraá,-29.79,-50.435
5984,1,2016,430471,Caraá,-29.79,-50.435
5985,1,2015,430490,Casca,-28.561,-51.978
5986,2,2016,430490,Casca,-28.561,-51.978
5987,1,2015,430495,Caseiros,-28.269,-51.69
5988,1,2017,430495,Caseiros,-28.269,-51.69
5989,1,2015,430500,Catuípe,-28.25,-54.012
5990,2,2016,430500,Catuípe,-28.25,-54.012
5991,40,2015,430510,Caxias do Sul,-29.168,-51.179
5992,35,2016,430510,Caxias do Sul,-29.168,-51.179
5993,48,2017,430510,Caxias do Sul,-29.168,-51.179
5994,2,2015,430513,Cerro Branco,-29.654,-52.934
5995,2,2016,430513,Cerro Branco,-29.654,-52.934
5996,1,2015,430515,Cerro Grande,-27.606,-53.167
5997,2,2016,430515,Cerro Grande,-27.606,-53.167
5998,2,2015,430520,Cerro Largo,-28.149,-54.738
5999,2,2016,430520,Cerro Largo,-28.149,-54.738
6000,3,2017,430520,Cerro Largo,-28.149,-54.738
6001,1,2015,430530,Chapada,-28.055,-53.068
6002,3,2016,430530,Chapada,-28.055,-53.068
6003,2,2017,430530,Chapada,-28.055,-53.068
6004,1,2015,430535,Charqueadas,-29.955,-51.625
6005,3,2016,430535,Charqueadas,-29.955,-51.625
6006,2,2017,430535,Charqueadas,-29.955,-51.625
6007,3,2015,430543,Chuí,-33.691,-53.457
